course_name,curriculum_code,discipline_code,discipline_name,period,type,workload_total,theory_hours,practice_hours,department,modality,prerequisites,equivalences,syllabus
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDSCO0081,SISTEMAS EMBARCADOS I,3º Nível,Optativa,60,20,40,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,GDSCO0036,,"Conceitos de sistemas embarcados. Estudo de processadores dedicados e de propósito geral. Entrada e saída e periféricos. Sistema de memória. Comunicação entre processadores, periféricos e módulos de memória. Protocolos de comunicação.Projeto de sistemas embarcados: introdução ao projeto de sistemas embarcados; metodologias de projeto de sistemas embarcados; modelagem de sistemas embarcados. Sintetização de sistemas, de software e de hardware. Verificação de sistemas embarcados. Técnicas e ferramentas para o projeto de sistemas embarcados."
CIÊNCIA DA COMPUTAÇÃO,001.112023,1108100,CÁLCULO DAS PROBABILIDADES E ESTATÍSTICA I,3º Nível,Obrigatória,60,60,,CCEN - DEPARTAMENTO DE ESTATÍSTICA,Presencial,1103178,,Conceitos Fundamentais; Distribuição de Frequência; Tabelas e Gráficos; Medidas de Posição;Medidas de Dispersão;Introdução à Probabilidade;Variáveis Aleatórias Unidimensionais; Esperança Matemática; Distribuições Discretas; Distribuições Contínuas; Noções Elementares de Amostragem; Estimativa Estatística; Decisão Estatística; Regressão correlação.
CIÊNCIA DA COMPUTAÇÃO,001.112023,DCOC00062,LINGUAGENS FORMAIS E COMPUTABILIDADE,3º Nível,Obrigatória,60,50,10,CI - DEPARTAMENTO DE COMPUTAÇÃO CIENTÍFICA,Presencial,GDCOC0079,,Linguagens formais. Hierarquia de Chomsky. Linguagens regulares. Autômatos finitosdeterminísticos e não-determinísticos. Expressões regulares. Linguagens não- regulares. Linguagens livres do contexto. Gramáticas livres do contexto. Autômatos de pilha. Máquinas de Turing. Hipótese de ChurchTuring. Computabilidade e problemasindecidíveis. Complexidade: classes P e NP.
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00047,ESTRUTURAS DE DADOS E ALGORITMOS I,3º Nível,Obrigatória,60,40,20,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,DINF00078,,"Conceitos básicos: valores, tipos abstratos, independência de representação. Estruturas lineares: listas (simples, duplas, circulares e heterogêneas), pilhas e filas. Árvores: binárias, equilibradas e heap. Grafos. Exemplos e aplicações práticas."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00050,PROGRAMAÇÃO FUNCIONAL,3º Nível,Obrigatória,60,40,20,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,1107136,,Princípios da programação funcional. Expressões e valores. Variáveis e funções. Funções como valores e funções de alta-ordem. Recursividade: números e listas. Padrões de recursividade. Introdução de efeitos colaterais. Pattern-matching de dados. Tipos. Noções de mônadas e composicionalidade.
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDCOC0072,CALCULO NUMERICO,3º Nível,Obrigatória,60,36,24,CI - DEPARTAMENTO DE COMPUTAÇÃO CIENTÍFICA,Presencial,DINF00078; 1107147; GDCOC0101; 1103178,,"Erros, Equações, Sistemas Lineares, Interpolação, Integração, Equações Diferenciais Ordinárias e Ajuste de Curvas"
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDSCO0037,ARQUITETURA DE COMPUTADORES II,3º Nível,Obrigatória,60,50,10,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,GDSCO0036,,"Sistema de memória: projeto da hierarquia de memória. Conceitos de memória principal. Organização de memória cache. Projetos de memórias (RAMs, ROMs, magnéticas, óticas). Conceitos de memória de massa. Suporte ao sistema operacional. Memória cache e aspectos de desempenho. Armazenamento de disco e armazenamento distribuído. Pipeline e paralelismo em nível de instrução. Processadores superescalares e aspectos de desempenho. Medidas de desempenho. Arquiteturas paralelas e de alto desempenho: multiprocessamento com memória compartilhada. Clusters e multicomputadores distribuídos. Computadores de alto desempenho. Exemplos de processadores e computadores atuais. Virtualização e suas tecnologias de implementação. Programação paralela de computadores com múltiplos núcleos. Processadores de propósito específico."
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDCOC0091,TEORIA DOS GRAFOS APLICADA,4º Nível,Optativa,60,60,,CI - DEPARTAMENTO DE COMPUTAÇÃO CIENTÍFICA,Presencial,DINF00047,,Conceitos de grafos: vértices; arestas; matrizes de adjacências; graus; componentes conectados. Busca em grafos. Medidas de distância e de centralidade. Caminhos. Difusão de informações. Detecção de comunidades. Interpretação de topologias de rede. Exemplos de mundo real: formação de opinião e contágio; redes sociais. Software para gestão de redes. Otimização em grafos.
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDCOC0096,VISUALIZAÇÃO DE DADOS,4º Nível,Optativa,60,60,,CI - DEPARTAMENTO DE COMPUTAÇÃO CIENTÍFICA,Presencial,DINF00047,,"Introdução: Visualização científica, visualização de informações e visualização de software. Problemas e limitações da Visualização. Utilização do computador na análise de dados. Técnicas básicas de visualização: classificação de técnicas de visualização e seus dados. Taxonomias para visualização. Discussão sobre a distinção entre visualização científica e de informação. Organização e tipos de dados em visualização. Técnicas de visualização volumétrica. Técnicas volumétricas baseadas em superfícies. Técnicas de visualização volumétrica direta. Comparação entre técnicas baseadas em superfícies e volumétricas. Visualização de vetoriais. Visualização de dados multidimensionais: registros; textos; séries temporais; imagens e outros. Associação e exemplos da visualização com a mineração de dados (Mineração visual de dados). Técnicas alternativas de representação de dados: glyphs; som; texturas; realidade virtual e outras. Sistemas de visualização. Introdução a um sistema de visualização. Exemplos e prática."
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDCOC0114,SÉRIES TEMPORAIS,4º Nível,Optativa,60,50,10,CI - DEPARTAMENTO DE COMPUTAÇÃO CIENTÍFICA,Presencial,1108100,,Introdução aos modelos de séries temporais. Alisamento exponencial. Modelos de médias móveis e função de autocorrelação. Modelos autorregressivos e função de autocorrelação parcial. Modelos autorregressivos e de médias móveis. Modelos ARIMA. Sazonalidade: SARMA e SARIMA. Modelagem de séries temporais com variáveis exógenas.
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDSCO0051,INTRODUÇÃO À COMPUTAÇÃO GRÁFICA,4º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,DINF00047; 1103179,,"Conceitos básicos: definição de imagem digital, formatos de arquivos de imagem, rasterização de retas e circunferências, dithering, halftoning. Transformações geométricas: o plano projetivo, transformações lineares, transformações projetivas, rotações, reflexões, translações e projeções no espaço tridimensional, gráficos de superfícies, eliminação de superfícies escondidas. Modelagem geométrica: representação paramétrica de curvas e superfícies, curvas de Bézier, curvas de B- Spline, superfícies de Bézier, superfícies B-Spline, NURBS."
CIÊNCIA DA COMPUTAÇÃO,001.112023,1107128,ENGENHARIA DE SOFTWARE,4º Nível,Obrigatória,60,60,,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,DINF00078; 1107147; GDCOC0101,,EMENTA DA DISCIPLINA Objetivos. Princípios da Engenharia de Software. Qualidade de Software. Verificação de Software. Teste de Software. Manutenção de Software. Configuração de Software. Ferramentas e Ambientes para Engenharia de Software.
CIÊNCIA DA COMPUTAÇÃO,001.112023,1107191,INTRODUCAO A INTELIGENCIA ARTIFICIAL,4º Nível,Obrigatória,60,60,,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,GDCOC0079; DINF00047,,"1. Indrodução à Inteligência Artificial 2. Agentes Inteligentes 3. Resolução de problemas por meio de Buscas Cegas 4. Resolução de problemas por meio de Buscas Heurísticas 5. Representação do Conhecimento e Raciocínio 6. Inteligência Artificial Bio-inspirada (Redes Neurais, Computação Evolucionária, Computação Autonômica, Robótica, Inteligência Emergente, Vida Artificial)"
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00048,ESTRUTURAS DE DADOS E ALGORITMOS II,4º Nível,Obrigatória,60,40,20,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,DINF00047,,Árvores e suas generalizações. Listas de prioridade. Tabelas de dispersão e técnicas de hashing. Algoritmos para pesquisa e ordenação em memória principal e secundária. Algoritmos em grafos. Exemplos e aplicações práticas.
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDSCO0055,INTRODUÇÃO AO PROCESSAMENTO DIGITAL DE IMAGENS,4º Nível,Obrigatória,60,60,,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,1108100; DINF00047,,Imagem digital. Sistemas de processamento de imagens digitais. Elementos de percepção visual. Fundamentos de cor. Amostragem e quantização. Transformada de Fourier e outras transformadas úteis. Técnicas de modificação da escala de cinza. Operações com imagens. Filtragem. Pseudo Coloração. Restauração.
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDSCO0062,REDES DE COMPUTADORES I,4º Nível,Obrigatória,60,40,20,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,DINF00078; 1107147; GDCOC0101,,"Conceitos básicos de rede: modelo, camada, protocolo, serviços, arquitetura. Redes PAN, LAN, MAN e WAN. Topologias de rede. Arquiteturas de rede: modelo de referência RM/OSI-ISO e TCP/IP. Funcionalidades específicas das camadas dos modelos RM/OSI-ISSO e TCP/IP. Meios de transmissão. Endereçamento. Roteamento. Protocolos de Transporte. Interconexão de redes. Tecnologias e serviços de redes locais (LAN) e de longa distância (WAN). Sistemas operacionais de rede. Protocolos de Banco de Dados aplicação da família TCP/IP: funcionalidades básicas e operação."
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDSCO0068,SISTEMAS OPERACIONAIS I,4º Nível,Obrigatória,60,50,10,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,DINF00078; 1107147; GDCOC0101; GDSCO0036,,"Visão geral. Gerência de processos. Escalonamento de processos. Tratamento dedeadlocks (prevenção, impedimento e recuperação). Gerenciamento de memória principal. Gerenciamento de memória virtual (swap, paginação, segmentação e algoritmos de substituição de páginas). Controle de discos e de outros dispositivos deE/S. Estrutura e implementação de sistemas de arquivos."
CIÊNCIA DA COMPUTAÇÃO,001.112023,5101001,AVALIAÇÃO DE DESEMPENHO DE SISTEMAS OPERACIONAIS,5º Nível,Optativa,60,50,10,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,GDSCO0062,,Visão geral: conceitos básicos; classificação e técnicas de avaliação de desempenho de redes e sistemas; técnicas de medição: métricas e ferramentas; projeto prático de medição; sumarização e interpretação de resultados; técnicas de simulação; projeto experimental e análise de resultados; projeto prático de simulação; técnicas analíticas;caracterização da carga de trabalho; desafios da área de avaliação de desempenho de redes e sistemas
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00064,REUSO DE SOFTWARE,5º Nível,Optativa,60,60,,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,1107128,,Conceitos e fundamentos. Benefícios e desafios. Panorama das técnicas de reuso de software. Frameworks. Produtos de prateleira (COTS). Desenvolvimento baseado em componentes (DBC). Linhas de produtos de software (LPS). Engenharia de software distribuído. Arquitetura orientada a serviços (SOA). Arquitetura de microsserviços. Sistemas de sistemas.
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00067,SISTEMAS MULTIAGENTES,5º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,1107191,,"Introdução à resolução distribuída de problemas. Cooperação, coordenação e negociação. Comunicação entre agentes. Arquiteturas de comunicação. Linguagens de comunicação e conteúdo. Protocolos de interação. Especificações, metodologias e arquiteturas para o projeto e desenvolvimento de sistemas multiagentes: software, ferramentas, ambientes e aplicações. Ambiente de desenvolvimento JADE."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00068,INTELIGÊNCIA ARTIFICIAL APLICADA À SAÚDE,5º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,1107191,,Introdução à computação inteligente em tratamentos de saúde. Técnicas de suporte à decisão clínica. Sistemas cognitivos de informação médica. Sistemas de tratamento de saúde pervasivos inteligentes. Agentes inteligentes para computação ubíqua em saúde. Aplicações e ética.
CIÊNCIA DA COMPUTAÇÃO,001.112023,DSCO00032,ADMINISTRAÇÃO DE SISTEMAS,5º Nível,Optativa,60,30,30,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,GDSCO0062,,Conceitos básicos sobre gerenciamento e configuração de serviços essenciais de sistemas e redes. Automatização de tarefas. Tecnologias e estratégias de backup e restauração. Atualização e manutenção de software. Análise de carga. Estratégias desegurança.
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDSCO0032,REDES SEM FIO,5º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,GDSCO0062,,"Histórico, aplicações e aspectos socioeconômicos de serviços sem fio. Desafios tecnológicos da comunicação sem fio: fundamentos da transmissão sem fio e espectrode frequência. Sistemas sem fio padronizados: GSM, CDMA, WCDMA. Redes locais sem fio (WLAN’s): as famílias de protocolos IEEE 802.11 e IEEE 802.15. Exemplos deprojeto de redes sem fio. Redes de sensores sem fio, novas tecnologias."
CIÊNCIA DA COMPUTAÇÃO,001.112023,1107180,BANCO DE DADOS I,5º Nível,Obrigatória,60,40,20,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,DINF00047,,"Introdução aos sistemas de gerência de bancos de dados. Projeto de banco de dados: conceitual, lógico e físico. Modelo conceitual de entidades e relacionamentos. Modelo de dados relacional. Dependências funcionais e normalização. Linguagens de definição e de manipulação de dados. Álgebra relacional e SQL. Restrições de integridade e visões. Organização física de bancos de dados: técnicas de armazenamento e indexação."
CIÊNCIA DA COMPUTAÇÃO,001.112023,1107184,ESPECIFICACAO DE REQUISITOS DE SOFTWARE,5º Nível,Obrigatória,60,30,,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,1107128,,"Conceitos e fundamentos: requisitos de usuário e sistema, requisitos funcionais e não- funcionais. Processo de engenharia de requisitos: estudo de viabilidade, elicitação, análise, especificação, validação, gerenciamento, papéis, artefatos. Técnicas de levantamento de requisitos. Modelagem de processos organizacionais. Análise e modelagem orientada a objeto. Técnicas de escrita de requisitos. Considerações práticas sobre a engenharia de requisitos: técnicas de leitura de modelos da análise de requisitos, modelagem ágil, reutilização, modelos de qualidade de processos de software. Exemplos e aplicações práticas. Atividades de extensão possíveis, porém não limitadas à: minicursos/oficinas, ou roda de conversa, ou palestra relacionados a especificação de produtos/artefatos digitais/ferramentas tecnológicas relacionadas com a área de Requisitos de Software e atuação profissional; prestação de serviços associado com a especificação de produtos digitais como, por exemplo, a prototipaçãode produtos"
CIÊNCIA DA COMPUTAÇÃO,001.112023,1107205,PARADIGMAS DE LINGUAGENS DE PROGRAMAÇÃO,5º Nível,Obrigatória,60,60,,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,DINF00050; DCOC00062,,"Conceitos de linguagem de programação: valores, expressões, variáveis, comandos,vinculações, abstração, modularidade, encapsulação, sistemas de tipos, reflexão, concorrência. Paradigmas das linguagens de programação imperativas, concorrentes, funcionais, lógicas e orientadas a objetos. Projeto de linguagens de programação. Suporte para execução de programas."
CIÊNCIA DA COMPUTAÇÃO,001.112023,1107209,SISTEMAS BASEADOS EM CONHECIMENTO,5º Nível,Obrigatória,60,50,10,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,1107191,,"Engenharia do conhecimento: métodos, lógica de descrição, ontologias. Planejamento inteligente: clássico e hierárquico. Raciocínio probabilístico. Sistemas de Recomendação. Processamento de linguagem natural. Sistemas simbólicos em aprendizagem de máquina. Sistemas multiagentes. Exemplos e aplicações práticas."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00049,PROGRAMAÇÃO CONCORRENTE E DISTRIBUÍDA,5º Nível,Obrigatória,60,40,20,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,GDSCO0062; GDSCO0068,,"Fundamentos de concorrência e distribuição: motivação, histórico, concorrência lógicae física, comunicação entre processos, compartilhamento de recursos, linguagens de programação concorrentes. Programação concorrente: processos, threads, pool de threads, técnicas de exclusão mútua e sincronização, problemas clássicos. Programação distribuída: paradigma cliente-servidor, sockets, servidor multithreaded, chamada de procedimentos remotos, objetos distribuídos, serviços, microsserviços. Exemplos e aplicações práticas."
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDCOC0076,ANÁLISE E PROJETO DE ALGORITMOS,5º Nível,Obrigatória,60,50,10,CI - DEPARTAMENTO DE COMPUTAÇÃO CIENTÍFICA,Presencial,DINF00047,,"Medidas de complexidade. Notação O. Avaliação crítica das complexidades para pesquisa, inserção e deleção em: conjuntos, arrays, pilhas, filas, árvores, grafos e tabelas hash. Avaliação de algoritmos de ordenação. Técnicas de projeto de algoritmos: divida e conquiste, balanceamento, backtracking, cobiçoso (greed), programação dinâmica. Análise amortizada. Problemas intratáveis: classe P, NP, NP-completa e NP-difícil. Algoritmos probabilísticos e heurístico-aproximados. Computação numérica com números enormes e criptografia. Estudos de casos (outrosalgoritmos)."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00062,BANCOS DE DADOS AVANÇADOS,6º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,1107180,,Bancos de dados objeto-relacional. Bancos de dados orientado a objetos. Bancos de dados temporais. Bancos de dados espaciais. Bancos de dados multimídia. Bancos de dados semi-estruturados. Outros bancos de dados avançados.
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00063,SISTEMAS DE GERENCIAMENTO DE BANCOS DE DADOS,6º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,1107180; DINF00048,,Arquiteturas de sistemas de gerenciamento de bancos de dados. Armazenamento. Indexação. Processamento de consultas. Otimização de consultas. Processamento de transações. Controle de concorrência. Recuperação de falhas. Segurança. Bancos dedados paralelos e distribuídos.
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00065,DESENVOLVIMENTO DE SISTEMAS WEB,6º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,GDSCO0062; 1107180,,"Fundamentos de sistemas web. Arquiteturas de sistemas web. Tecnologias do cliente para desenvolvimento de sistemas web: HTML, CSS, JavaScript. Tecnologias de servidor para desenvolvimento de sistemas web. Exemplos e aplicações práticas."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00066,IMPLEMENTAÇÃO DE SISTEMAS PARA DISPOSITIVOS MÓVEIS,6º Nível,Optativa,60,40,20,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,GDSCO0062; 1107180,,"Sistemas operacionais para dispositivos móveis. Recursos em dispositivos móveis (smartphone e tablets): câmera, touch screen, áudio, vídeo, conectividade, sensores. Restrições em dispositivos móveis: desempenho, consumo de bateria. Arquiteturas de sistemas para dispositivos móveis. Tecnologias para desenvolvimento de sistemas para dispositivos móveis. Exemplos e aplicações práticas."
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDCOC0098,BIG DATA,6º Nível,Optativa,60,60,,CI - DEPARTAMENTO DE COMPUTAÇÃO CIENTÍFICA,Presencial,1107180,,"Estudar tecnologias fundamentais para Big Data. Estudar os principais conceitos para gerenciamento de Big Data. Explorar métodos analíticos em Big Data. Análise e solucionar problemas reais em Big Data, envolvendo dados estruturados e não estruturados"
CIÊNCIA DA COMPUTAÇÃO,001.112023,1107202,METODOS DE PROJETO DE SOFTWARE,6º Nível,Obrigatória,60,60,,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,1107128,,"Aspectos fundamentais do projeto de software. Técnicas de modularização. Métodos, técnicas e ferramentas para projeto de sistemas. Aplicações práticas dos conceitos estudados."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00051,PARADIGMAS DE APRENDIZAGEM DE MÁQUINA,6º Nível,Obrigatória,60,40,20,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,GDCOC0072; 1107191,,"Pré-processamento de dados. Classificação. Análise de agrupamento. Algoritmos evolucionários. Técnicas de aprendizagem: regressão linear, redes neurais, aprendizado profundo, árvores de decisão. Exemplos e aplicações práticas."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DSCO00021,SEGURANÇA COMPUTACIONAL,6º Nível,Obrigatória,60,45,15,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,GDSCO0062,,"Conceitos básicos: definição de segurança computacional; confidencialidade, integridade e disponibilidade; ameaças e ataques; políticas e mecanismos; garantia e questões operacionais; aspectos humanos. Matriz de controle de acesso. Resultados fundamentais à Safety Question. Políticas de segurança. Mecanismos de segurança. Projeto e padrões de segurança. Exemplos e aplicações práticas."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DSCO00022,SISTEMAS DISTRIBUÍDOS,6º Nível,Obrigatória,60,40,20,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,DINF00049,,"Conceitos básicos e tipos de sistemas distribuídos. Modelos de sistemas distribuídos. Comunicação e sincronização em sistemas distribuídos. Coordenação e acordo. Transações e controle de concorrência. Consistência, replicação e tolerância a falhas.Estudos de caso."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DSCO00023,INOVAÇÃO DE BASE CIENTÍFICA-TECNOLÓGICA E EMPREENDEDORISMO,6º Nível,Obrigatória,60,,,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,,,"ALTERADA EM CONFORMIDADE COM A RESOLUÇÃO Nº 63/2025 - CONSEPE: Introdução à inovação e ao empreendedorismo. Processo de inovação e níveis de maturidade. Empreendedorismo e startups. Ecossistemas de inovação. Propriedade intelectual. Métodos ágeis de gestão e desenvolvimento. Gestão financeira e governança. Gestão da qualidade. Liderança e gestão de equipes. Modelagem e processos de negócios. Modelagem e desenvolvimento de soluções (protótipos de alta e baixa fidelidade, Mínimo Produto Viável). Negociação e comunicação. Criação e desenvolvimento de soluções de base tecnológica para desafios sociais e de mercado, impulsionando o desenvolvimento regional e a geração de valor para a comunidade, através de iniciativas empreendedoras e inovadoras. ANTERIORMENTE: Introdução à inovação e ao empreendedorismo. Processo de inovação e níveis de maturidade. Empreendedorismo e startups. Ecossistemas de inovação. Propriedade intelectual. Métodos ágeis de gestão e desenvolvimento. Gestão financeira e governança. Gestão da qualidade. Liderança e gestão de equipes. Modelagem e processos de negócios. Modelagem e desenvolvimento de soluções (protótipos de alta e baixa fidelidade, Mínimo Produto Viável). Negociação e comunicação. Atividades de extensão possíveis, porém não limitadas à: Como atividades de extensão serão realizadas visitas a membros da sociedade para aplicações de soluções, conversas com membros da sociedade interessados nas soluções propostas, rodadas de negócio com membros da sociedade potenciais parceiros e investidores, e apresentação de soluções e modelos de negócio a membros da sociedade potenciais clientes, parceiros e investidores."
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDSCO0043,CONSTRUÇÃO DE COMPILADORES I,6º Nível,Obrigatória,60,40,20,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,DINF00047; DCOC00062,,"Conceitos iniciais. Módulos de um compilador. Análise léxica: especificação via linguagens regulares e técnicas de implementação. Análise sintática: especificação via linguagens livre de contexto, implementações bottom-up e top-down. Análise semântica: tabela de símbolos e verificação de tipos. Geração de código intermediário.Otimização de código: técnicas dependente e independente de máquina. Tratamento de erros. Implementação dos módulos de análise do compilador."
CIÊNCIA DA COMPUTAÇÃO,001.112023,1107203,MÉTODOS FORMAIS PARA DESENVOLVIMENTO DE SOFTWARE,7º Nível,Optativa,60,60,,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,1107202; GDCOC0079,,Introdução ao desenvolvimento formal de software. Classes de métodos formais. Especificação formal. Refinamento de especificações formais. Verificação de modelos. Testes baseados em especificações formais. Ferramentas de apoio. Aplicações práticas de especificações formais.
CIÊNCIA DA COMPUTAÇÃO,001.112023,GDCOC0094,APRENDIZADO PROFUNDO,7º Nível,Optativa,60,60,,CI - DEPARTAMENTO DE COMPUTAÇÃO CIENTÍFICA,Presencial,DINF00051,,Fundamentos matemáticos para redes neurais. Perceptrons e multi-Layer perceptrons. Deep learn. Redes feedforward. Backpropagation. Regularização. Performance. Avaliação do aprendizado. Tarefas e arquiteturas de redes neurais: Convolutional neural networks (CNNs). Modelos sequenciais: recurrent neural networks (RNNs); long short term memory networks (LSTMs); generative adversarial networks (GANs). Transfer learning. Hopfield networks. Boltzmann machine network. Deep belief networks. Deep autoencoders. Capsule networks. deep learning para PLN. Pesquisa em deep learn. Modelos open source. Algoritmos. Plataformas de hardware e software. Exemplos. Bibliografia Obrigatória:
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00052,ENGENHARIA DE SISTEMAS DISTRIBUÍDOS,7º Nível,Obrigatória,60,30,,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,DSCO00022; 1107202,,"Projeto, implementação, implantação e operação de sistemas distribuídos de larga escala. Exemplos e aplicações práticas. Atividades de extensão possíveis, porém não limitadas à: minicursos/oficinas, ou roda de conversa, ou palestra relacionados ao desenvolvimento de sistemas distribuídos/ferramentas tecnológicas relacionadas/atuação profissional; prestação de serviços associado com ao desenvolvimento de sistemas distribuídos como, por exemplo, estudo viabilidade ou prototipação de produtos."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00053,GERENCIAMENTO DE PROJETO DE SOFTWARE,7º Nível,Obrigatória,60,30,,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,1107128,,"Conceitos e fundamentos. Habilidades e competências do gerente de projetos. Gerenciamento de pessoas. Gerenciamento de escopo. Gerenciamento de tempo: planejamento de cronograma, técnicas de estimativas. Gerenciamento de custos: precificação de software. Gerenciamento de qualidade: qualidade do produto, qualidade do processo, revisões e inspeções, métricas. Gerenciamento de configuração: versionamento, controle de mudanças, integração contínua, teste contínuo, entrega contínua. Gerenciamento de riscos. Atividades de extensão possíveis, porém não limitadas à: minicursos/oficinas, ou roda de conversa, ou palestra relacionados ao gerenciamento de projetos/ferramentas tecnológicas relacionadas/atuação profissional; prestação de serviços associado com a gestão de projetos como o desenvolvimento de planos de projetos"
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00054,TESTE DE SOFTWARE,7º Nível,Obrigatória,60,40,20,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,1107128,,"Conceitos e terminologia: verificação e validação, teste de software, níveis de testes, tipos de testes. Processo de teste: planejamento, projeto, execução, análise, comunicação. Técnicas de projeto de testes. Medição de cobertura de testes. Teste baseado em modelos. Automação de testes. Exemplos e aplicações práticas."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DINF00055,TRABALHO DE CONCLUSÃO DE CURSO PARA CIÊNCIA DA COMPUTAÇÃO,7º Nível,Obrigatória,60,60,,CI - DEPARTAMENTO DE INFORMÁTICA,Presencial,,,"Elaboração de monografia em Ciência da Computação, fruto de trabalho técnicocientífico, de natureza teórica ou aplicada, desenvolvido sob a orientação de um professor da área de computação."
CIÊNCIA DA COMPUTAÇÃO,001.112023,DSCO00024,INTERAÇÃO HUMANO-COMPUTADOR,7º Nível,Obrigatória,60,20,40,CI - DEPARTAMENTO DE SISTEMAS DE COMPUTAÇÃO,Presencial,1107128,,"Conceitos de usabilidade, affordance, métodos de design, pesquisa e modelagem dos usuários, estruturas de informação, ferramentas, ambientes e frameworks de design, prototipagem, avaliação e teste de interfaces. Estudos de casos. Desenvolvimento de projetos."
